kernel,dataset,rows,cols,nnzs,elapsed
cusparse,nxp1,414604,414604,2656177,0.112061
cusparse,Freescale1,3428755,3428755,18920347,0.431885
cusparse,Freescale2,2999349,2999349,23042677,0.444092
cusparse,circuit5M_dc,3523317,3523317,19194193,0.412842
cusparse,transient,178866,178866,961790,0.0791016
cusparse,IG5-7,62,150,549,0.0439453
cusparse,IG5-11,1227,1692,22110,0.0510254
cusparse,IG5-16,18846,18485,588326,0.0651855
cusparse,IG5-12,2296,2875,46260,0.0517578
cusparse,IG5-18,47894,41550,1790490,0.0849609
cusparse,IG5-15,11369,11987,323509,0.0600586
cusparse,IG5-9,342,540,4570,0.0500488
cusparse,memchip,2707524,2707524,14810202,0.333008
cusparse,IG5-10,652,976,10273,0.0529785
cusparse,IG5-17,30162,27944,1035008,0.0761719
cusparse,IG5-6,30,77,251,0.0480957
cusparse,IG5-8,156,292,1711,0.0471191
cusparse,IG5-14,6735,7621,173337,0.0549316
cusparse,IG5-13,3994,4731,91209,0.0529785
cusparse,HTC_336_4438,226340,226340,904522,0.0769043
cusparse,TSC_OPF_1047,8140,8140,2016902,0.0817871
cusparse,OPF_10000,43887,43887,467711,0.0629883
cusparse,OPF_3754,15435,15435,158273,0.0581055
cusparse,HTC_336_9129,226340,226340,883422,0.072998
cusparse,FullChip,2987012,2987012,26621990,0.508057
cusparse,OPF_6000,29902,29902,302418,0.0600586
cusparse,TSC_OPF_300,9774,9774,820804,0.0649414
cusparse,psse1,14318,11028,57376,0.0549316
cusparse,psse2,28634,11028,115262,0.059082
cusparse,case9_b1_12,14454,1,14146,0.0529785
cusparse,psse0,26722,11028,102432,0.052002
cusparse,case9_b2_11,14454,1,14134,0.0578613
cusparse,case9_A_03,14454,14454,147972,0.0549316
cusparse,case9_A_04,14454,14454,147972,0.0510254
cusparse,case9_b2_07,14454,1,14453,0.0551758
cusparse,case9_b2_09,14454,1,14453,0.0559082
cusparse,case9_A_12,14454,14454,147972,0.0610352
cusparse,case9_b1_04,14454,1,14453,0.064209
cusparse,case9_b1_03,14454,1,14453,0.0581055
cusparse,case9_b,14454,1,14453,0.052002
cusparse,case9_A_05,14454,14454,147972,0.0571289
cusparse,case9_b2_10,14454,1,13936,0.0610352
cusparse,case9_A_02,14454,14454,147972,0.046875
cusparse,case9_b1_02,14454,1,14453,0.0581055
cusparse,case9_b1_05,14454,1,14453,0.0529785
cusparse,case9_b2_08,14454,1,14453,0.0541992
cusparse,case9_b2_01,14454,1,14453,0.0600586
cusparse,case9_b1_06,14454,1,14453,0.0539551
cusparse,case9_b2_06,14454,1,14453,0.0510254
cusparse,case9_b1_01,14454,1,14453,0.0568848
cusparse,case9_b2_05,14454,1,14453,0.0539551
cusparse,case9_b1_08,14454,1,14453,0.0571289
cusparse,case9_A_10,14454,14454,147972,0.0559082
cusparse,case9_A_01,14454,14454,147972,0.104004
cusparse,case9_b2_02,14454,1,14453,0.0500488
cusparse,case9_A_06,14454,14454,147972,0.0539551
cusparse,case9_b1_10,14454,1,13936,0.0610352
cusparse,case9_A_08,14454,14454,147972,0.0478516
cusparse,case9_A_11,14454,14454,147972,0.0571289
cusparse,case9_b2_03,14454,1,14453,0.0529785
cusparse,case9_b2_04,14454,1,14453,0.102051
cusparse,case9_b1_09,14454,1,14453,0.0581055
cusparse,case9,14454,14454,147972,0.0561523
cusparse,case9_b1_07,14454,1,14453,0.0578613
cusparse,circuit5M,5558326,5558326,59524291,0.946045
cusparse,case9_b1_11,14454,1,14134,0.0559082
cusparse,case9_A_09,14454,14454,147972,0.0490723
cusparse,case9_A_07,14454,14454,147972,0.0478516
cusparse,case9_b2_12,14454,1,14146,0.0578613
cusparse,case39_b2_04,40216,1,40215,0.0610352
cusparse,case39_b2_03,40216,1,40215,0.059082
cusparse,case39_A_02,40216,40216,1042170,0.0708008
cusparse,case39_A_05,40216,40216,1042170,0.0742188
cusparse,case39_b1_07,40216,1,40215,0.0629883
cusparse,case39_b,40216,1,40215,0.0610352
cusparse,case39_b1_11,40216,1,40214,0.0578613
cusparse,case39_b1_09,40216,1,40215,0.0539551
cusparse,case39_b2_12,40216,1,39362,0.0588379
cusparse,case39_b1_08,40216,1,40215,0.0620117
cusparse,case39_b1_01,40216,1,40215,0.0549316
cusparse,case39_A_13,40216,40216,1042170,0.0678711
cusparse,case39_b1_06,40216,1,40215,0.060791
cusparse,case39_b2_05,40216,1,40215,0.0581055
cusparse,case39_b2_02,40216,1,40215,0.0581055
cusparse,case39_A_03,40216,40216,1042170,0.0710449
cusparse,case39_b2_13,40216,1,38714,0.065918
cusparse,case39_A_04,40216,40216,1042170,0.0710449
cusparse,case39_A_12,40216,40216,1042170,0.0739746
cusparse,case39_b1_10,40216,1,40215,0.0578613
cusparse,case39_b2_10,40216,1,40215,0.0620117
cusparse,case39_b1_13,40216,1,38714,0.0629883
cusparse,case39_b1_05,40216,1,40215,0.0598145
cusparse,case39_A_11,40216,40216,1042170,0.072998
cusparse,case39_b1_02,40216,1,40215,0.0620117
cusparse,case39_b2_06,40216,1,40215,0.0610352
cusparse,case39_b2_01,40216,1,40215,0.0529785
cusparse,case39_A_09,40216,40216,1042170,0.0739746
cusparse,case39_b2_08,40216,1,40215,0.0620117
cusparse,case39,40216,40216,1042160,0.072998
cusparse,case39_A_07,40216,40216,1042170,0.072998
cusparse,case39_b1_12,40216,1,39362,0.0551758
cusparse,case39_b2_11,40216,1,40214,0.0610352
cusparse,case39_b2_09,40216,1,40215,0.065918
cusparse,case39_A_10,40216,40216,1042170,0.0720215
cusparse,case39_A_01,40216,40216,1042160,0.0688477
cusparse,case39_A_06,40216,40216,1042170,0.0698242
cusparse,case39_b2_07,40216,1,40215,0.0581055
cusparse,case39_b1_03,40216,1,40215,0.0620117
cusparse,case39_A_08,40216,40216,1042170,0.072998
cusparse,case39_b1_04,40216,1,40215,0.0541992
cusparse,hvdc1,24842,24842,159981,0.059082
cusparse,hvdc2,189860,189860,1347273,0.0820312
cusparse,landmark,71952,2704,1151232,0.0720215
cusparse,olm500,500,500,1996,0.0480957
cusparse,rdb1250l,1250,1250,7300,0.0539551
cusparse,mhd3200a,3200,3200,68026,0.0510254
cusparse,odepb400,400,400,399,0.0461426
cusparse,rdb200l,200,200,1120,0.046875
cusparse,olm5000,5000,5000,19996,0.0571289
cusparse,ifiss_mat,96307,96307,3599932,0.10791
cusparse,dw2048,2048,2048,10114,0.0529785
cusparse,odepa400,400,400,1201,0.0449219
cusparse,tub100,100,100,396,0.0378418
cusparse,ck400,400,400,2860,0.0510254
cusparse,mhd3200b,3200,3200,18316,0.0490723
cusparse,rdb450,450,450,2580,0.0529785
cusparse,bfwb782,782,782,5982,0.0480957
cusparse,cdde3,961,961,4681,0.0471191
cusparse,rdb200,200,200,1120,0.0458984
cusparse,ck656,656,656,3884,0.0571289
cusparse,olm1000,1000,1000,3996,0.0498047
cusparse,lop163,163,163,935,0.0439453
cusparse,cdde4,961,961,4681,0.0539551
cusparse,rdb3200l,3200,3200,18880,0.0549316
cusparse,rdb2048_noL,2048,2048,12032,0.045166
cusparse,dw8192,8192,8192,41746,0.046875
cusparse,tub1000,1000,1000,3996,0.0559082
cusparse,qh1484,1484,1484,6110,0.0529785
cusparse,bfwa782,782,782,7514,0.052002
cusparse,olm2000,2000,2000,7996,0.045166
cusparse,rdb1250,1250,1250,7300,0.0490723
cusparse,pde2961,2961,2961,14585,0.0529785
cusparse,rdb2048,2048,2048,12032,0.052002
cusparse,qh882,882,882,3354,0.0422363
cusparse,dw4096,8192,8192,41746,0.0559082
cusparse,tols2000,2000,2000,5184,0.101807
cusparse,ck104,104,104,992,0.0439453
cusparse,dwb512,512,512,2500,0.0471191
cusparse,bwm2000,2000,2000,7996,0.0478516
cusparse,cryg2500,2500,2500,12349,0.0571289
cusparse,tols90,90,90,1746,0.0449219
cusparse,rbsb480,480,480,17088,0.0458984
cusparse,mhd4800b,4800,4800,27520,0.0549316
cusparse,cdde6,961,961,4681,0.045166
cusparse,cryg10000,10000,10000,49699,0.0551758
cusparse,af23560,23560,23560,484256,0.0510254
cusparse,rw136,136,136,479,0.0471191
cusparse,cdde1,961,961,4681,0.0529785
cusparse,pde225,225,225,1065,0.0410156
cusparse,rdb450l,450,450,2580,0.0529785
cusparse,bfwb62,62,62,342,0.0441895
cusparse,dwa512,512,512,2480,0.0539551
cusparse,dw256B,512,512,2500,0.0458984
cusparse,rbsa480,480,480,17088,0.0461426
cusparse,tols4000,4000,4000,8784,0.0549316
cusparse,tols340,340,340,2196,0.0500488
cusparse,rw5151,5151,5151,20199,0.052002
cusparse,bfwa398,398,398,3678,0.0449219
cusparse,qh768,768,768,2934,0.0529785
cusparse,mhda416,416,416,8562,0.0458984
cusparse,cdde5,961,961,4681,0.0490723
cusparse,rw496,496,496,1859,0.0449219
cusparse,mhd4800a,4800,4800,102252,0.0600586
cusparse,pde900,900,900,4380,0.0480957
cusparse,bfwb398,398,398,2910,0.0549316
cusparse,cdde2,961,961,4681,0.052002
cusparse,mhdb416,416,416,2312,0.0561523
cusparse,rdb5000,5000,5000,29600,0.0490723
cusparse,bfwa62,62,62,450,0.0490723
cusparse,rdb968,968,968,5632,0.0490723
cusparse,dw1024,2048,2048,10114,0.0568848
cusparse,tols1090,1090,1090,3546,0.0488281
cusparse,bwm200,200,200,796,0.0439453
cusparse,rdb800l,800,800,4640,0.0488281
cusparse,olm100,100,100,396,0.046875
cusparse,dw256A,512,512,2480,0.0500488
cusparse,pfinan512,74752,74752,596992,0.0690918
cusparse,finan512,74752,74752,596992,0.0649414
cusparse,onetone1,36057,36057,341088,0.0620117
cusparse,onetone2,36057,36057,227628,0.052002
cusparse,twotone,120750,120750,1224224,0.0771484
cusparse,LeGresley_2508,2508,2508,16727,0.0490723
cusparse,LeGresley_87936,87936,87936,593276,0.111084
cusparse,LeGresley_4908,4908,4908,30482,0.0549316
cusparse,connectus,512,394792,1127525,0.0710449
cusparse,pre2,659033,659033,5959282,0.160156
cusparse,GT01R,7980,7980,430909,0.0581055
cusparse,12month1,12471,872622,22624727,0.330078
cusparse,DK01R,903,903,11766,0.0480957
cusparse,PR02R,161070,161070,8185136,0.156982
cusparse,human_gene2,14340,14340,18068388,0.241943
cusparse,mouse_gene,45101,45101,28967291,0.508057
cusparse,bayer07,3268,3268,27836,0.0529785
cusparse,poli3,16955,16955,37849,0.0561523
cusparse,b1_ss,7,7,15,0.0490723
cusparse,poli4,33833,33833,73249,0.0600586
cusparse,meg1,2904,2904,58142,0.0581055
cusparse,b2_ss,1089,1089,4228,0.0500488
cusparse,d_ss,53,53,149,0.0439453
cusparse,bayer04,20545,20545,159082,0.059082
cusparse,human_gene1,22283,22283,24669643,0.312012
cusparse,poli_large,15575,15575,33074,0.0549316
cusparse,bayer09,3083,3083,21216,0.0510254
cusparse,RM07R,381689,381689,37464962,0.461914
cusparse,bayer03,6747,6747,56196,0.0539551
cusparse,d_dyn1,87,87,238,0.0439453
cusparse,bayer10,13436,13436,94926,0.0959473
cusparse,bayer06,3008,3008,27576,0.0539551
cusparse,bayer01,57735,57735,277774,0.0600586
cusparse,b_dyn,1089,1089,4264,0.0500488
cusparse,bayer02,13935,13935,63679,0.0549316
cusparse,bayer08,3008,3008,27576,0.0500488
cusparse,d_dyn,87,87,238,0.0439453
cusparse,poli,4008,4008,8188,0.0610352
cusparse,bayer05,3268,3268,27836,0.052002
cusparse,meg4,5860,5860,46842,0.0549316
cusparse,ex31,3909,3909,115357,0.0578613
cusparse,ex10,2410,2410,54840,0.0498047
cusparse,ex6,1651,1651,49533,0.0549316
cusparse,ex22,839,839,22715,0.0510254
cusparse,ex25,848,848,24612,0.0458984
cusparse,ex28,2603,2603,77781,0.0549316
cusparse,ex1,216,216,4352,0.0500488
cusparse,ex36,3079,3079,53843,0.0559082
cusparse,ex10hs,2548,2548,57308,0.0529785
cusparse,ex32,1159,1159,11343,0.0539551
cusparse,ex19,12005,12005,259879,0.0588379
cusparse,ex13,2568,2568,75628,0.052002
cusparse,ex21,656,656,19144,0.0529785
cusparse,ex5,27,27,279,0.0458984
cusparse,ex8,3096,3096,106344,0.0439453
cusparse,ex2,441,441,26839,0.0529785
cusparse,ex26,2163,2163,94033,0.0529785
cusparse,ex14,3251,3251,66775,0.098877
cusparse,ex37,3565,3565,67591,0.0529785
cusparse,ex35,19716,19716,228208,0.0559082
cusparse,ex40,7740,7740,458012,0.0581055
cusparse,ex24,2283,2283,48737,0.0539551
cusparse,ex7,1633,1633,54543,0.0568848
cusparse,ex11,16614,16614,1096948,0.0739746
cusparse,ex23,1409,1409,43703,0.0510254
cusparse,ex29,2870,2870,23754,0.0480957
cusparse,ex3,1821,1821,52685,0.0551758
cusparse,ex9,3363,3363,99471,0.0541992
cusparse,ex27,974,974,40782,0.0419922
cusparse,ex15,6867,6867,98671,0.0559082
cusparse,ex18,5773,5773,71805,0.0500488
cusparse,ex12,3973,3973,80211,0.0510254
cusparse,ex20,2203,2203,69981,0.052002
cusparse,ex4,1601,1601,32299,0.0529785
cusparse,ex33,1733,1733,22189,0.0419922
cusparse,thermal,3456,3456,66528,0.104004
cusparse,net75,23120,23120,1489200,0.0839844
cusparse,net150,43520,43520,3121200,0.10498
cusparse,pf2177,9728,9728,725144,0.0690918
cusparse,lpl1,32460,32460,328036,0.059082
cusparse,ins2,309412,309412,2751484,0.101807
cusparse,fxm3_6,5026,5026,94026,0.0539551
cusparse,net4-1,88343,88343,2441727,0.0910645
cusparse,net50,16320,16320,945200,0.0710449
cusparse,net25,9520,9520,401200,0.0578613
cusparse,net100,29920,29920,2033200,0.0849609
cusparse,mip1,66463,66463,10352819,0.169922
cusparse,lp1,534388,534388,1643420,0.100098
cusparse,ex3sta1,16782,16782,678998,0.0629883
cusparse,pattern1,19242,19242,9323432,0.162109
cusparse,fxm4_6,18892,18892,497844,0.0639648
cusparse,net125,36720,36720,2577200,0.0981445
cusparse,tomographic1,73159,59498,647495,0.0671387
cusparse,water_tank,60740,60740,2035281,0.0979004
cusparse,c-53,30235,30235,372213,0.0610352
cusparse,c-24,4119,4119,35699,0.0559082
cusparse,c-61,43618,43618,310016,0.0581055
cusparse,c-40,9941,9941,81501,0.0529785
cusparse,c-37,8204,8204,74676,0.052002
cusparse,kkt_power,2063494,2063494,14612663,0.342041
cusparse,c-73b,169422,169422,1279274,0.0788574
cusparse,c-64b,51035,51035,717841,0.0681152
cusparse,c-30,5321,5321,65693,0.0551758
cusparse,c-47,15343,15343,211401,0.0568848
cusparse,c-66,49989,49989,499007,0.0610352
cusparse,c-29,5033,5033,43731,0.0532227
cusparse,c-23,3969,3969,31079,0.059082
cusparse,c-54,31793,31793,391693,0.0578613
cusparse,c-27,4563,4563,31375,0.0510254
cusparse,c-50,22401,22401,193625,0.0549316
cusparse,c-62,41731,41731,559343,0.0681152
cusparse,c-49,21132,21132,157042,0.0559082
cusparse,c-34,6611,6611,64333,0.0510254
cusparse,c-43,11125,11125,123675,0.0568848
cusparse,c-39,9271,9271,136811,0.0571289
cusparse,c-44,10728,10728,85000,0.0561523
cusparse,c-33,6317,6317,56123,0.0549316
cusparse,c-65,48066,48066,360528,0.0600586
cusparse,c-18,2169,2169,15145,0.052002
cusparse,c-57,37833,37833,405197,0.0629883
cusparse,c-20,2921,2921,22685,0.0541992
cusparse,c-67,57975,57975,531935,0.0681152
cusparse,c-22,3792,3792,28872,0.0551758
cusparse,c-28,4598,4598,30590,0.0510254
cusparse,c-46,14913,14913,130397,0.0529785
cusparse,c-36,7479,7479,65941,0.052002
cusparse,c-31,5339,5339,78571,0.0561523
cusparse,c-41,9769,9769,101745,0.0581055
cusparse,c-25,3797,3797,49635,0.0578613
cusparse,c-73,169422,169422,1279274,0.078125
cusparse,c-big,345241,345241,2341011,0.10083
cusparse,c-52,23948,23948,202716,0.059082
cusparse,c-60,43640,43640,298578,0.0600586
cusparse,c-66b,49989,49989,499007,0.0671387
cusparse,c-19,2327,2327,21817,0.0510254
cusparse,c-64,51035,51035,717841,0.0629883
cusparse,c-21,3509,3509,32157,0.0500488
cusparse,c-56,35910,35910,380900,0.0561523
cusparse,c-32,5975,5975,54471,0.0539551
cusparse,c-45,13206,13206,174452,0.0541992
cusparse,c-38,8127,8127,77689,0.0561523
cusparse,c-42,10471,10471,110285,0.0549316
cusparse,c-35,6537,6537,62891,0.0539551
cusparse,c-48,18354,18354,166080,0.0568848
cusparse,c-67b,57975,57975,531935,0.0639648
cusparse,c-51,23196,23196,203050,0.059082
cusparse,c-26,4307,4307,34537,0.052002
cusparse,G2_circuit,150102,150102,726674,0.0710449
cusparse,vibrobox,12328,12328,342828,0.0610352
cusparse,LargeRegFile,2111154,801374,4944201,0.173096
cusparse,G3_circuit,1585478,1585478,7660826,0.208984
cusparse,usroads-48,126146,126146,323900,0.0620117
cusparse,usroads,129164,129164,330870,0.0649414
cusparse,minnesota,2642,2642,6606,0.052002
cusparse,flickr,820878,820878,9837214,0.281006
cusparse,wb-edu,9845725,9845725,57156537,1.03394
cusparse,wb-cs-stanford,9914,9914,36854,0.0549316
cusparse,wikipedia-20061104,3148440,3148440,39383235,1.55493
cusparse,wikipedia-20070206,3566907,3566907,45030389,1.91479
cusparse,mycielskian7,95,95,1510,0.0480957
cusparse,mycielskian14,12287,12287,3695512,0.113037
cusparse,wikipedia-20051105,1634989,1634989,19753078,0.531982
cusparse,mycielskian13,6143,6143,1227742,0.0749512
cusparse,wikipedia-20060925,2983494,2983494,37269096,1.46191
cusparse,mycielskian4,11,11,40,0.0461426
cusparse,mycielskian3,5,5,10,0.0490723
cusparse,mycielskian9,383,383,14542,0.0500488
cusparse,mycielskian10,767,767,44392,0.0510254
cusparse,mycielskian17,98303,98303,100245742,1.04102
cusparse,mycielskian12,3071,3071,407200,0.0600586
cusparse,mycielskian18,196607,196607,300933832,3.229
cusparse,mycielskian6,47,47,472,0.0410156
cusparse,mycielskian15,24575,24575,11111110,0.177002
cusparse,mycielskian8,191,191,4720,0.0549316
cusparse,mycielskian2,2,2,2,0.0429688
cusparse,mycielskian11,1535,1535,134710,0.0549316
cusparse,mycielskian16,49151,49151,33382480,0.391846
cusparse,mycielskian5,23,23,142,0.046875
cusparse,MISKnowledgeMap,2427,2427,57022,0.052002
cusparse,pds-30,49944,158489,340635,0.0681152
cusparse,rail582,582,56097,402290,0.0600586
cusparse,neos1,131581,133473,599590,0.0710449
cusparse,fome21,67748,216350,465294,0.0710449
cusparse,sgpf5y6,246077,312540,831976,0.0742188
cusparse,fome13,48568,97840,285056,0.0629883
cusparse,rail516,516,47827,315412,0.0571289
cusparse,pds-40,66844,217531,466800,0.0678711
cusparse,neos2,132568,134128,685087,0.0651855
cusparse,pds-50,83060,275814,590833,0.0759277
cusparse,cont1_l,1918399,1921596,7031999,0.211914
cusparse,pds-60,99431,336421,719557,0.0739746
cusparse,spal_004,10203,321696,46168124,0.5
cusparse,fome20,33874,108175,232647,0.0620117
cusparse,cont11_l,1468599,1961394,5382999,0.203857
cusparse,watson_1,201155,386992,1055093,0.0810547
cusparse,fome12,24284,48920,142528,0.0559082
cusparse,pds-90,142823,475448,1014136,0.092041
cusparse,pds-70,114944,390005,833465,0.078125
cusparse,neos3,512209,518832,2055024,0.100098
cusparse,rail507,507,63516,409856,0.0559082
cusparse,fome11,12142,24460,71264,0.0539551
cusparse,rail2586,2586,923269,8011362,0.146973
cusparse,pds-100,156243,514577,1096002,0.0830078
cusparse,mycielskian19,393215,393215,903194710,9.49707
cusparse,rail4284,4284,1096894,11284032,0.185059
cusparse,watson_2,352013,677224,1846391,0.0969238
cusparse,stormG2_1000,528185,1377306,3459881,0.126953
cusparse,pds-80,129181,434580,927826,0.079834
cusparse,nug08-3rd,19728,29856,148416,0.0588379
cusparse,neos,479119,515905,1526794,0.0917969
cusparse,f855_mat9_I,2456,2511,171214,0.0571289
cusparse,c8_mat11,4562,5761,2462970,0.0939941
cusparse,rkat7_mat5,694,738,38114,0.0510254
cusparse,c8_mat11_I,4562,5761,2462970,0.0959473
cusparse,HFE18_96_in,2372,4096,933343,0.065918
cusparse,robot24c1_mat5_J,302,404,15118,0.052002
cusparse,f855_mat9,2456,2511,171214,0.0539551
cusparse,robot24c1_mat5,404,302,15118,0.0500488
cusparse,lowThrust_12,18458,18458,224593,0.0559082
cusparse,kineticBatchReactor_4,7105,7105,74869,0.0549316
cusparse,freeFlyingRobot_8,4398,4398,34958,0.0539551
cusparse,freeFlyingRobot_2,1338,1338,11600,0.0549316
cusparse,tumorAntiAngiogenesis_4,455,455,4593,0.0478516
cusparse,dynamicSoaringProblem_7,3511,3511,37680,0.052002
cusparse,lowThrust_4,13562,13562,160947,0.0510254
cusparse,spaceStation_12,1410,1410,19728,0.0500488
cusparse,spaceStation_5,1019,1019,15219,0.0510254
cusparse,goddardRocketProblem_2,867,867,9058,0.0490723
cusparse,reorientation_7,3057,3057,37150,0.0510254
cusparse,spaceShuttleEntry_1,560,560,6891,0.0510254
cusparse,freeFlyingRobot_15,6038,6038,43378,0.0571289
cusparse,orbitRaising_1,442,442,2906,0.052002
cusparse,freeFlyingRobot_12,5578,5578,41940,0.0529785
cusparse,spaceStation_8,1157,1157,18945,0.0529785
cusparse,spaceStation_2,329,329,5817,0.0500488
cusparse,lowThrust_9,18044,18044,219589,0.0568848
cusparse,lowThrust_3,7064,7064,80645,0.0561523
cusparse,kineticBatchReactor_3,5082,5082,53219,0.0529785
cusparse,kineticBatchReactor_9,8115,8115,86183,0.052002
cusparse,freeFlyingRobot_5,2878,2878,24582,0.0529785
cusparse,tumorAntiAngiogenesis_3,410,410,3952,0.0488281
cusparse,tumorAntiAngiogenesis_7,475,475,4597,0.0539551
cusparse,freeFlyingRobot_1,798,798,5246,0.0490723
cusparse,kineticBatchReactor_7,7968,7968,84508,0.0561523
cusparse,lowThrust_11,18368,18368,223801,0.0559082
cusparse,hangGlider_3,10260,10260,92703,0.0568848
cusparse,lowThrust_7,17378,17378,211561,0.0559082
cusparse,dynamicSoaringProblem_4,3191,3191,36516,0.0510254
cusparse,reorientation_4,2717,2717,33630,0.0532227
cusparse,goddardRocketProblem_1,831,831,8498,0.0529785
cusparse,spaceStation_6,1111,1111,17595,0.0510254
cusparse,spaceStation_11,1364,1364,18954,0.052002
cusparse,orbitRaising_2,739,739,6526,0.0500488
cusparse,freeFlyingRobot_16,6078,6078,44006,0.0549316
cusparse,spaceShuttleEntry_2,1428,1428,24073,0.0541992
cusparse,freeFlyingRobot_11,5438,5438,40054,0.0480957
cusparse,reorientation_3,2513,2513,32166,0.0529785
cusparse,spaceStation_1,99,99,927,0.0461426
cusparse,dynamicSoaringProblem_3,2871,2871,32022,0.0529785
cusparse,hangGlider_4,15561,15561,149532,0.0539551
cusparse,freeFlyingRobot_6,3358,3358,27030,0.0551758
cusparse,lowThrust_2,2312,2312,26261,0.0551758
cusparse,lowThrust_8,17702,17702,216445,0.0568848
cusparse,dynamicSoaringProblem_1,647,647,5367,0.0500488
cusparse,tumorAntiAngiogenesis_2,305,305,2699,0.0510254
cusparse,kineticBatchReactor_8,8052,8052,85194,0.0561523
cusparse,freeFlyingRobot_4,2358,2358,18218,0.0529785
cusparse,kineticBatchReactor_2,4361,4361,44840,0.0561523
cusparse,tumorAntiAngiogenesis_8,490,490,4776,0.0480957
cusparse,freeFlyingRobot_13,5718,5718,43994,0.052002
cusparse,reorientation_1,677,677,7326,0.0529785
cusparse,spaceStation_3,467,467,5103,0.0539551
cusparse,spaceStation_9,1180,1180,19674,0.0541992
cusparse,spaceStation_14,1640,1640,24324,0.0510254
cusparse,spaceStation_13,1617,1617,23649,0.0529785
cusparse,reorientation_6,3006,3006,37342,0.052002
cusparse,spaceStation_4,950,950,13626,0.0510254
cusparse,freeFlyingRobot_14,5958,5958,43298,0.0541992
cusparse,hangGlider_1,360,360,3477,0.0529785
cusparse,tumorAntiAngiogenesis_5,460,460,4690,0.052002
cusparse,freeFlyingRobot_3,1718,1718,12922,0.052002
cusparse,kineticBatchReactor_5,7641,7641,80767,0.052002
cusparse,freeFlyingRobot_9,4778,4778,39964,0.0549316
cusparse,lowThrust_13,18476,18476,224897,0.0581055
cusparse,lowThrust_5,16262,16262,198369,0.0600586
cusparse,dynamicSoaringProblem_6,3431,3431,36741,0.0551758
